category_id,parent_id,name(en-gb),name(ru-ru),top,columns,sort_order,image_name,date_added,date_modified,description(en-gb),description(ru-ru),meta_title(en-gb),meta_title(ru-ru),meta_description(en-gb),meta_description(ru-ru),meta_keywords(en-gb),meta_keywords(ru-ru),store_ids,layout,status
6287479,6287458,Осло,Осло,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287481,6287458,Пиллау,Пиллау,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287482,6287458,Честер,Честер,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287483,6287458,Чикаго,Чикаго,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287484,6285710,"Стеклянные полки","Стеклянные полки",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287485,6287484,"Стеклянные полки Aqwella","Стеклянные полки Aqwella",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287486,6287484,"Стеклянные полки Harizma","Стеклянные полки Harizma",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287487,6287484,"Стеклянные полки Sanvit","Стеклянные полки Sanvit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287488,6287484,"Стеклянные полки Triton","Стеклянные полки Triton",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287489,6287484,"Стеклянные полки Valente","Стеклянные полки Valente",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287490,6287484,"Стеклянные полки Акватон","Стеклянные полки Акватон",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287502,6285710,"Зеркала и зеркальные шкафы для ванной","Зеркала и зеркальные шкафы для ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287503,6287502,"Зеркала и зеркальные шкаф Alvaro Banos","Зеркала и зеркальные шкаф Alvaro Banos",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287516,6287502,"Зеркала и зеркальные шкафы Am.pm","Зеркала и зеркальные шкафы Am.pm",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287535,6287502,"Зеркала и зеркальные шкафы AquaLife Design","Зеркала и зеркальные шкафы AquaLife Design",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6287544,6287502,"Зеркала и зеркальные шкафы Aquanet","Зеркала и зеркальные шкафы Aquanet",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288012,6287502,"Зеркала и зеркальные шкафы Aquaton","Зеркала и зеркальные шкафы Aquaton",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288137,6287502,"Зеркала и зеркальные шкафы Aqwella","Зеркала и зеркальные шкафы Aqwella",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288195,6287502,"Зеркала и зеркальные шкафы Armadi Art","Зеркала и зеркальные шкафы Armadi Art",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288198,6287502,"Зеркала и зеркальные шкафы Astra-form","Зеркала и зеркальные шкафы Astra-form",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288200,6287502,"Зеркала и зеркальные шкафы Bas","Зеркала и зеркальные шкафы Bas",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288201,6287502,"Зеркала и зеркальные шкафы Belbagno","Зеркала и зеркальные шкафы Belbagno",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288212,6287502,"Зеркала и зеркальные шкафы Belux","Зеркала и зеркальные шкафы Belux",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288223,6287502,"Зеркала и зеркальные шкафы Berloni Bagno","Зеркала и зеркальные шкафы Berloni Bagno",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288225,6287502,"Зеркала и зеркальные шкафы Briklaer","Зеркала и зеркальные шкафы Briklaer",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288288,6287502,"Зеркала и зеркальные шкафы Cersanit","Зеркала и зеркальные шкафы Cersanit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288289,6287502,"Зеркала и зеркальные шкафы Edelform","Зеркала и зеркальные шкафы Edelform",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288325,6287502,"Зеркала и зеркальные шкафы EFP","Зеркала и зеркальные шкафы EFP",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288326,6287502,"Зеркала и зеркальные шкафы Harizma","Зеркала и зеркальные шкафы Harizma",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288327,6287502,"Зеркала и зеркальные шкафы Jacob Delafon","Зеркала и зеркальные шкафы Jacob Delafon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288341,6287502,"Зеркала и зеркальные шкафы Kerasan","Зеркала и зеркальные шкафы Kerasan",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288353,6287502,"Зеркала и зеркальные шкафы Kolpa-san","Зеркала и зеркальные шкафы Kolpa-san",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288367,6287502,"Зеркала и зеркальные шкафы Laufen","Зеркала и зеркальные шкафы Laufen",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288378,6287502,"Зеркала и зеркальные шкафы Nord plus","Зеркала и зеркальные шкафы Nord plus",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288380,6287502,"Зеркала и зеркальные шкафы Onika","Зеркала и зеркальные шкафы Onika",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288381,6287502,"Зеркала и зеркальные шкафы Opadiris","Зеркала и зеркальные шкафы Opadiris",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288447,6287502,"Зеркала и зеркальные шкафы Roca","Зеркала и зеркальные шкафы Roca",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288458,6287502,"Зеркала и зеркальные шкафы Santurash","Зеркала и зеркальные шкафы Santurash",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288459,6287502,"Зеркала и зеркальные шкафы Sanvit","Зеркала и зеркальные шкафы Sanvit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288461,6287502,"Зеркала и зеркальные шкафы Triton","Зеркала и зеркальные шкафы Triton",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288477,6287502,"Зеркала и зеркальные шкафы Аква Родос","Зеркала и зеркальные шкафы Аква Родос",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288488,6287502,"Зеркала и зеркальные шкафы Два Водолея","Зеркала и зеркальные шкафы Два Водолея",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288489,6285710,"Мебель для ванной Alvaro Banos","Мебель для ванной Alvaro Banos",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288491,6285710,"Мебель для ванной Am.pm","Мебель для ванной Am.pm",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288523,6285710,"Мебель для ванной Aquanet","Мебель для ванной Aquanet",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288596,6285710,"Мебель для ванной Aquaton","Мебель для ванной Aquaton",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6288966,6285710,"Мебель для ванной Aqwella","Мебель для ванной Aqwella",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289083,6285710,"Мебель для ванной Astra-form","Мебель для ванной Astra-form",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289087,6285710,"Мебель для ванной Astra-form","Мебель для ванной Astra-form",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289117,6285710,"Мебель для ванной Bas","Мебель для ванной Bas",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289171,6285710,"Мебель для ванной Belux","Мебель для ванной Belux",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289200,6285710,"Мебель для ванной Belbagno","Мебель для ванной Belbagno",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289242,6285710,"Мебель для ванной Berloni Bagno","Мебель для ванной Berloni Bagno",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289281,6285710,"Мебель для ванной Cersanit","Мебель для ванной Cersanit",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289296,6285710,"Мебель для ванной Complimenta","Мебель для ванной Complimenta",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289383,6285710,"Мебель для ванной Edelform","Мебель для ванной Edelform",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289492,6285710,"Мебель для ванной EFP","Мебель для ванной EFP",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289537,6285710,"Мебель для ванной Jacob Delafon","Мебель для ванной Jacob Delafon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289593,6285710,"Мебель для ванной Kerasan","Мебель для ванной Kerasan",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289596,6285710,"Мебель для ванной Kolpa san","Мебель для ванной Kolpa san",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289699,6285710,"Мебель для ванной Laufen","Мебель для ванной Laufen",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289756,6285710,"Мебель для ванной Ravak","Мебель для ванной Ravak",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6289824,6285710,"Мебель для ванной Roca","Мебель для ванной Roca",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290072,6285710,"Мебель для ванной Onika","Мебель для ванной Onika",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290238,6285710,"Мебель для ванной Opadiris","Мебель для ванной Opadiris",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290278,6285710,"Мебель для ванной Аква Родос","Мебель для ванной Аква Родос",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290293,6285710,"Мебель для ванной Бриклаер","Мебель для ванной Бриклаер",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290566,6285710,"Мебель для ванной Два Водолея","Мебель для ванной Два Водолея",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290595,6285710,"Мебель для ванной Timo","Мебель для ванной Timo",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290603,6081725,"Душевые ограждения","Душевые ограждения",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290604,6290603,"Душевые двери","Душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290605,6290604,"Am Pm душевые двери","Am Pm душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290606,6290604,"Aquanet душевые двери","Aquanet душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290609,6290604,"Bas Душевые двери","Bas Душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290610,6290609,"Душевые ограждения Bas Пандора","Душевые ограждения Bas Пандора",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290611,6290609,"Душевые ограждения Bas Пуэрта","Душевые ограждения Bas Пуэрта",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290613,6290604,"Cezares душевые двери","Cezares душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290768,6290604,"Gelco душевые двери","Gelco душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290769,6290604,"Gemy душевые двери","Gemy душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290770,6290604,"Huppe душевые двери","Huppe душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290771,6290604,"Jacob Delafon душевые двери","Jacob Delafon душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290772,6290604,"Kolpa-san душевые двери","Kolpa-san душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290789,6290604,"Pucsho душевые двери","Pucsho душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290791,6290604,"Radaway душевые двери","Radaway душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290837,6290604,"Ravak душевые двери","Ravak душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290989,6290604,"SanSwiss душевые двери","SanSwiss душевые двери",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290992,6081725,"Душевые кабины и сауны","Душевые кабины и сауны",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290993,6290992,"Ванны с душевой кабиной","Ванны с душевой кабиной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290994,6290993,"Am.pm душевые кабины с ванной","Am.pm душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6290995,6290993,"Appollo душевые кабины с ванной","Appollo душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291006,6290993,"Aqua Joy душевые кабины с ванной","Aqua Joy душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291007,6290993,"Aqualux душевые кабины с ванной","Aqualux душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291012,6290993,"Aquanet душевые кабины с ванной","Aquanet душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291014,6290993,"Bretto душевые кабины с ванной","Bretto душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291026,6290993,"BYON душевые кабины с ванной","BYON душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291027,6290993,"Eago душевые кабины с ванной","Eago душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291049,6290993,"Gemy душевые кабины с ванной","Gemy душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291050,6290993,"Grossman душевые кабины с ванной","Grossman душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291051,6290993,"Luxus душевые кабины с ванной","Luxus душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291052,6290993,"Niagara душевые кабины с ванной","Niagara душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291053,6290993,"SSWW душевые кабины с ванной","SSWW душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291064,6290993,"Timo душевые кабины с ванной","Timo душевые кабины с ванной",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291075,6290992,"Душевые кабины без бани","Душевые кабины без бани",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291076,6291075,"Acquazzone душевые кабины без турецкой бани","Acquazzone душевые кабины без турецкой бани",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291093,6291075,"Alvaro Banos Душевые кабины без турецкой бани","Alvaro Banos Душевые кабины без турецкой бани",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291095,6291075,"Am.pm душевые кабины без бани","Am.pm душевые кабины без бани",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291110,6291075,"Appollo душевые кабины без турецкой бани","Appollo душевые кабины без турецкой бани",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291124,6291075,"Aquanet душевые кабины без турецкой бани","Aquanet душевые кабины без турецкой бани",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291125,6081725,Смесители,Смесители,false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291126,6291125,"Смесители для раковины","Смесители для раковины",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291127,6291126,"Смесители Am.pm для раковины","Смесители Am.pm для раковины",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291142,6291126,"Смесители BelBagno для раковины","Смесители BelBagno для раковины",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291156,6291126,"Смесители Boheme для раковины","Смесители Boheme для раковины",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291175,6291126,"Смесители Bravat для раковины","Смесители Bravat для раковины",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291187,6291126,"Смесители Bugnatese для раковины","Смесители Bugnatese для раковины",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291226,6081725,"Душевые системы","Душевые системы",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291227,6291226,"Верхние души","Верхние души",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291228,6291227,"Верхние души Aquanet","Верхние души Aquanet",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291229,6291227,"Верхние души Boheme","Верхние души Boheme",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291236,6291227,"Верхние души Bossini","Верхние души Bossini",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291248,6291227,"Верхние души Bugnatese","Верхние души Bugnatese",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291250,6291227,"Верхние души Cezares","Верхние души Cezares",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291251,6291227,"Верхние души Elghansa","Верхние души Elghansa",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291252,6291227,"Верхние души Gllon","Верхние души Gllon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291253,6291227,"Верхние души Grohe","Верхние души Grohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291268,6291227,"Верхние души Hansgrohe","Верхние души Hansgrohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291293,6291227,"Верхние души Ideal Standard","Верхние души Ideal Standard",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291296,6291227,"Верхние души Kaiser","Верхние души Kaiser",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291298,6291227,"Верхние души Nobili","Верхние души Nobili",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291299,6291227,"Верхние души Wasserkraft","Верхние души Wasserkraft",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291303,6291226,"Гигиенические души","Гигиенические души",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291304,6291303,"Гигиенические души Boheme","Гигиенические души Boheme",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291305,6291303,"Гигиенические души Bossini","Гигиенические души Bossini",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291306,6291303,"Гигиенические души Bugnatese","Гигиенические души Bugnatese",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291308,6291303,"Гигиенические души Cezares","Гигиенические души Cezares",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291309,6291303,"Гигиенические души Damixa","Гигиенические души Damixa",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291310,6291303,"Гигиенические души Elghansa","Гигиенические души Elghansa",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291311,6291303,"Гигиенические души Grohe","Гигиенические души Grohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291313,6291303,"Гигиенические души Hansgrohe","Гигиенические души Hansgrohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291316,6291303,"Гигиенические души Ideal Standard","Гигиенические души Ideal Standard",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291317,6291303,"Гигиенические души Jacob Delafon","Гигиенические души Jacob Delafon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291318,6291303,"Гигиенические души Kludi","Гигиенические души Kludi",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291319,6291303,"Гигиенические души Nobili","Гигиенические души Nobili",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291320,6291303,"Гигиенические души Oras","Гигиенические души Oras",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291322,6291303,"Гигиенические души Vitra","Гигиенические души Vitra",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291323,6291303,"Гигиенические души Wasserkraft","Гигиенические души Wasserkraft",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291324,6291226,"Гидромассажные душевые панели","Гидромассажные душевые панели",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291325,6291324,"Душевые панели Alvaro Banos","Душевые панели Alvaro Banos",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291326,6291324,"Душевые панели Am Pm","Душевые панели Am Pm",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291327,6291324,"Душевые панели Bossini","Душевые панели Bossini",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291328,6291324,"Душевые панели Byon","Душевые панели Byon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291329,6291324,"Душевые панели Cezares","Душевые панели Cezares",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291330,6291324,"Душевые панели Excellent","Душевые панели Excellent",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291331,6291324,"Душевые панели Gllon","Душевые панели Gllon",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291333,6291324,"Душевые панели Hansgrohe","Душевые панели Hansgrohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291335,6291324,"Душевые панели Kolpa-san","Душевые панели Kolpa-san",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291346,6291324,"Душевые панели Valentin (Валентин)","Душевые панели Valentin (Валентин)",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291347,6291226,"Держатели для душа","Держатели для душа",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291348,6291347,"Держатели для душа Boheme","Держатели для душа Boheme",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291349,6291347,"Держатели для душа Bugnatese","Держатели для душа Bugnatese",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291350,6291347,"Держатели для душа Cezares","Держатели для душа Cezares",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291351,6291347,"Держатели для душа Elghansa","Держатели для душа Elghansa",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291352,6291347,"Держатели для душа Grohe","Держатели для душа Grohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
6291373,6291347,"Держатели для душа Hansgrohe","Держатели для душа Hansgrohe",false,1,0,,"2019-01-30 15:31:24","2019-01-30 15:31:24",,,,,,,,,0,,true
