category_id,parent_id,name(en-gb),name(ru-ru),top,columns,sort_order,image_name,date_added,date_modified,seo_keyword,description(en-gb),description(ru-ru),meta_title(en-gb),meta_title(ru-ru),meta_description(en-gb),meta_description(ru-ru),meta_keywords(en-gb),meta_keywords(ru-ru),store_ids,layout,status
5410238,5410216,SHUFT,SHUFT,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shuft-16,,,,,,,,,0,,true
5409496,5410238,SHUFT,SHUFT,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shuft-45,,,,,,,,,0,,true
5410223,5410070,"Дополнительные элементы для вентиляторов","Дополнительные элементы для вентиляторов",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",dopolnitielnyie-eliemienty-dlia-wientiliatorow,,,,,,,,,0,,true
5410225,5410223,"Регуляторы скорости для вентиляторов","Регуляторы скорости для вентиляторов",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",rieguliatory-skorosti-dlia-wientiliatorow,,,,,,,,,0,,true
5410248,5410225,BREVE,BREVE,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",breve-3,,,,,,,,,0,,true
5410256,5410225,SHUFT,SHUFT,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shuft-16,,,,,,,,,0,,true
5409505,5410256,SHUFT,SHUFT,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shuft-34,,,,,,,,,0,,true
5321478,4951191,Шумоизолированные,Шумоизолированные,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shumoizolirowannyie,,,,,,,,,0,,true
5321479,5321478,Lessar,Lessar,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",lessar-51,,,,,,,,,0,,true
5350546,5321478,Ostberg,Ostberg,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ostberg-100,,,,,,,,,0,,true
5350547,5321478,Ruck,Ruck,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ruck-47,,,,,,,,,0,,true
5350548,5321478,Shuft,Shuft,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shuft-29,,,,,,,,,0,,true
5363026,5321478,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-30,,,,,,,,,0,,true
5362859,4951191,"Канальные вентиляторы для круглых каналов","Канальные вентиляторы для круглых каналов",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",kanalnyie-wientiliatory-dlia-kruglych-kanalow,,,,,,,,,0,,true
5362861,5362859,"Ballu Machine","Ballu Machine",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ballu-machine-3,,,,,,,,,0,,true
5362863,5362859,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-6,,,,,,,,,0,,true
5362864,5362859,Lessar,Lessar,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",lessar-58,,,,,,,,,0,,true
5362906,5362859,Ostberg,Ostberg,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ostberg-58,,,,,,,,,0,,true
5362908,5362859,Ruck,Ruck,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ruck-68,,,,,,,,,0,,true
5362932,5362859,Shuft,Shuft,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shuft-75,,,,,,,,,0,,true
5362955,5362859,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-27,,,,,,,,,0,,true
5362862,4951191,"Канальные вентиляторы для прямоугольных каналов","Канальные вентиляторы для прямоугольных каналов",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",kanalnyie-wientiliatory-dlia-priamougolnych-kanalow,,,,,,,,,0,,true
5362865,5362862,"Ballu Machine","Ballu Machine",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ballu-machine-13,,,,,,,,,0,,true
5362866,5362862,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-42,,,,,,,,,0,,true
5363010,5362862,Lessar,Lessar,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",lessar-22,,,,,,,,,0,,true
5363012,5362862,Ostberg,Ostberg,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ostberg-62,,,,,,,,,0,,true
5363014,5362862,Ruck,Ruck,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ruck-23,,,,,,,,,0,,true
5362945,4951191,"Вентиляторы дымоудаления","Вентиляторы дымоудаления",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",wientiliatory-dymoudalieniia,,,,,,,,,0,,true
5362947,5362945,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-35,,,,,,,,,0,,true
5362951,4951191,"Взрывозащищенные вентиляторы","Взрывозащищенные вентиляторы",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",wzrywozashtchishtchiennyie-wientiliatory,,,,,,,,,0,,true
5362952,5362951,Ostberg,Ostberg,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ostberg-12,,,,,,,,,0,,true
5362958,5362951,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-27,,,,,,,,,0,,true
5362953,4951191,"Крышные вентиляторы","Крышные вентиляторы",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",kryshnyie-wientiliatory,,,,,,,,,0,,true
5362959,5362953,"Ballu Machine","Ballu Machine",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ballu-machine-5,,,,,,,,,0,,true
5362963,5362953,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-14,,,,,,,,,0,,true
5363890,5362953,Lessar,Lessar,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",lessar-63,,,,,,,,,0,,true
5363922,5362953,Ostberg,Ostberg,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ostberg-21,,,,,,,,,0,,true
5363926,5362953,Ruck,Ruck,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ruck-47,,,,,,,,,0,,true
5362954,4951191,"Осевые вентиляторы","Осевые вентиляторы",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",osiewyie-wientiliatory,,,,,,,,,0,,true
5362960,5362954,"Ballu Machine","Ballu Machine",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ballu-machine-12,,,,,,,,,0,,true
5362982,5362954,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-6,,,,,,,,,0,,true
5362957,4951191,"Центробежные вентиляторы","Центробежные вентиляторы",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",cientrobieznyie-wientiliatory,,,,,,,,,0,,true
5362961,5362957,"Ballu Machine","Ballu Machine",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ballu-machine,,,,,,,,,0,,true
5362962,5362957,Electrolux,Electrolux,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",electrolux-6,,,,,,,,,0,,true
5362980,5362957,Ostberg,Ostberg,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ostberg-27,,,,,,,,,0,,true
5363009,5362957,Ruck,Ruck,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ruck-4,,,,,,,,,0,,true
4951202,4951169,"Водяные нагреватели","Водяные нагреватели",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",wodianyie-nagriewatieli,,,,,,,,,0,,true
5313416,4951202,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-24,,,,,,,,,0,,true
5313417,4951202,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-43,,,,,,,,,0,,true
4951203,4951169,"Электрические нагреватели","Электрические нагреватели",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",eliektritchieskiie-nagriewatieli,,,,,,,,,0,,true
5313426,4951203,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-54,,,,,,,,,0,,true
5313427,4951203,Shuft,Shuft,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shuft-28,,,,,,,,,0,,true
5313428,4951203,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-69,,,,,,,,,0,,true
5313429,4951203,Арктос,Арктос,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",arktos-82,,,,,,,,,0,,true
5313430,4951203,Аэроблок,Аэроблок,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",aeroblok-57,,,,,,,,,0,,true
4951204,4951169,Охладители,Охладители,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",ochladitieli,,,,,,,,,0,,true
5313546,4951204,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-18,,,,,,,,,0,,true
5313547,4951204,"Mitsubishi Heavy Industries","Mitsubishi Heavy Industries",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",mitsubishi-heavy-industries-5,,,,,,,,,0,,true
5313548,4951204,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-23,,,,,,,,,0,,true
5313559,4951204,Арктос,Арктос,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",arktos-40,,,,,,,,,0,,true
4951205,4951169,Рекуператоры,Рекуператоры,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",riekupieratory,,,,,,,,,0,,true
5313560,4951205,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-9,,,,,,,,,0,,true
4951206,4951169,"Воздушные фильтры","Воздушные фильтры",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",wozdushnyie-filtry,,,,,,,,,0,,true
5313579,4951206,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-7,,,,,,,,,0,,true
5313580,4951206,МВЕС,МВЕС,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",mwies-2,,,,,,,,,0,,true
4951207,4951169,"Элементы автоматики","Элементы автоматики",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",eliemienty-awtomatiki,,,,,,,,,0,,true
5333842,4951207,"Оборудование для приточных установок","Оборудование для приточных установок",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",oborudowaniie-dlia-pritotchnych-ustanowok,,,,,,,,,0,,true
5333843,4951207,Регуляторы,Регуляторы,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",rieguliatory,,,,,,,,,0,,true
5416464,5333843,"Danfoss VLT","Danfoss VLT",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",danfoss-vlt-51,,,,,,,,,0,,true
5416485,5333843,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-6,,,,,,,,,0,,true
5416486,5333843,Systemair,Systemair,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",systemair-62,,,,,,,,,0,,true
5416487,5333843,Vacon,Vacon,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",vacon-22,,,,,,,,,0,,true
5333846,4951207,"Щиты управления","Щиты управления",false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",shtchity-uprawlieniia,,,,,,,,,0,,true
5416522,5333846,Korf,Korf,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",korf-8,,,,,,,,,0,,true
5416523,5333846,Аэроблок,Аэроблок,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",aeroblok-151,,,,,,,,,0,,true
5333848,4951207,Электроприводы,Электроприводы,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",eliektropriwody,,,,,,,,,0,,true
5416537,5333848,Gruner,Gruner,false,1,0,,"2019-01-21 18:39:38","2019-01-21 18:39:38",gruner-48,,,,,,,,,0,,true
