category_id,parent_id,name(en-gb),name(ru-ru),top,columns,sort_order,image_name,date_added,date_modified,seo_keyword,description(en-gb),description(ru-ru),meta_title(en-gb),meta_title(ru-ru),meta_description(en-gb),meta_description(ru-ru),meta_keywords(en-gb),meta_keywords(ru-ru),store_ids,layout,status
cid_5416404,cid_5348156,"Euromate 10","Euromate 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",euromate-10,,,,,,,,,0,,true
cid_5416405,cid_5348156,"Mitsubishi Electric 2","Mitsubishi Electric 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",mitsubishi-electric-2,,,,,,,,,0,,true
cid_5416406,cid_5348156,"Тион 3","Тион 3",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-3,,,,,,,,,0,,true
cid_5416407,cid_5348156,"Daikin 1","Daikin 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",daikin-1,,,,,,,,,0,,true
cid_5409821,cid_5348156,"Воздухоочистители 14","Воздухоочистители 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-14,,,,,,,,,0,,true
cid_5409824,cid_5348156,"Климатические комплексы","Климатические комплексы",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5409982,cid_5409824,"BONECO 2","BONECO 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",boneco-2,,,,,,,,,0,,true
cid_5348157,cid_5348150,"Обеззараживатели воздуха 2","Обеззараживатели воздуха 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_5409743,cid_5348150,"Мойки воздуха","Мойки воздуха",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5409747,cid_5409743,"BALLU 2","BALLU 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",ballu-2,,,,,,,,,0,,true
cid_5409758,cid_5409743,"BONECO 6","BONECO 6",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",boneco-6,,,,,,,,,0,,true
cid_5409764,cid_5409743,"ELECTROLUX 8","ELECTROLUX 8",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",electrolux-8,,,,,,,,,0,,true
cid_5457400,0,"Метео,автохолод,камины","Метео,автохолод,камины",true,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5414982,cid_5457400,"Камины электрические","Камины электрические",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5414983,cid_5414982,Напольные,Напольные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5414987,cid_5414983,"ELECTROLUX 4","ELECTROLUX 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",electrolux-4,,,,,,,,,0,,true
cid_5414984,cid_5414982,Настенные,Настенные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5414999,cid_5414984,"ELECTROLUX 13","ELECTROLUX 13",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",electrolux-13,,,,,,,,,0,,true
cid_5414985,cid_5414982,Настольные,Настольные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5415000,cid_5414985,"ELECTROLUX 2","ELECTROLUX 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",electrolux-2,,,,,,,,,0,,true
cid_5415005,cid_5414985,"ZANUSSI 1","ZANUSSI 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",zanussi-1,,,,,,,,,0,,true
cid_5414986,cid_5414982,Портальные,Портальные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5415001,cid_5414986,"ELECTROLUX 8","ELECTROLUX 8",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",electrolux-8,,,,,,,,,0,,true
cid_5457640,0,"Насосное оборуд","Насосное оборуд",true,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452143,cid_5457640,"Насосы водяные","Насосы водяные",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452144,cid_5452143,Насосы,Насосы,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452145,cid_5452144,"Компактные повысительные","Компактные повысительные",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453653,cid_5452145,"GRUNDFOS 1","GRUNDFOS 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",grundfos-1,,,,,,,,,0,,true
cid_5452146,cid_5452144,"Насосные станции 29","Насосные станции 29",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-29,,,,,,,,,0,,true
cid_5452147,cid_5452144,"Погружные для колодца","Погружные для колодца",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453654,cid_5452147,"GRUNDFOS 1","GRUNDFOS 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",grundfos-1,,,,,,,,,0,,true
cid_5453655,cid_5452147,"ДЖИЛЕКС 10","ДЖИЛЕКС 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-10,,,,,,,,,0,,true
cid_5452148,cid_5452144,Скважинные,Скважинные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453684,cid_5452148,"GRUNDFOS 7","GRUNDFOS 7",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",grundfos-7,,,,,,,,,0,,true
cid_5453699,cid_5452148,"ДЖИЛЕКС 2","ДЖИЛЕКС 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_5452149,cid_5452144,Циркуляционные,Циркуляционные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453685,cid_5452149,"GRUNDFOS 45","GRUNDFOS 45",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",grundfos-45,,,,,,,,,0,,true
cid_5452150,cid_5452143,"Канализационные и дренажные насосы","Канализационные и дренажные насосы",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452151,cid_5452150,"Канализационные установки","Канализационные установки",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453686,cid_5452151,"GRUNDFOS 4","GRUNDFOS 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",grundfos-4,,,,,,,,,0,,true
cid_5453688,cid_5452151,"SFA 18","SFA 18",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",sfa-18,,,,,,,,,0,,true
cid_5452152,cid_5452150,"Насосы для дренажа и канализации 7","Насосы для дренажа и канализации 7",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-7,,,,,,,,,0,,true
cid_5452153,cid_5452143,"Трубы и крепеж для монтажа труб","Трубы и крепеж для монтажа труб",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452154,cid_5452153,"Трубы AXIOpress 21","Трубы AXIOpress 21",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-axiopress-21,,,,,,,,,0,,true
cid_5452155,cid_5452153,"Трубы из сшитого полиэтилена 8","Трубы из сшитого полиэтилена 8",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-8,,,,,,,,,0,,true
cid_5452156,cid_5452153,"Трубы металлопластиковые 4","Трубы металлопластиковые 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-4,,,,,,,,,0,,true
cid_5452157,cid_5452153,"Трубы ПНД из полиэтилена низкого давления 6","Трубы ПНД из полиэтилена низкого давления 6",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-6,,,,,,,,,0,,true
cid_5452158,cid_5452153,"Фитинги AXIOpress: концовки и соединения","Фитинги AXIOpress: концовки и соединения",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-axiopress-,,,,,,,,,0,,true
cid_5453700,cid_5452158,"ROYAL THERMO 46","ROYAL THERMO 46",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",royal-thermo-46,,,,,,,,,0,,true
cid_5453749,cid_5452158,"TECE 2","TECE 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",tece-2,,,,,,,,,0,,true
cid_5453807,cid_5452158,"TECE 2","TECE 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",tece-2,,,,,,,,,0,,true
cid_5452159,cid_5452153,"Фитинги AXIOpress: пресс-втулки","Фитинги AXIOpress: пресс-втулки",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-axiopress-,,,,,,,,,0,,true
cid_5453701,cid_5452159,"ROYAL THERMO 9","ROYAL THERMO 9",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",royal-thermo-9,,,,,,,,,0,,true
cid_5453713,cid_5452159,"TECE 8","TECE 8",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",tece-8,,,,,,,,,0,,true
cid_5452160,cid_5452153,"Фитинги AXIOpress: тройники","Фитинги AXIOpress: тройники",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-axiopress-,,,,,,,,,0,,true
cid_5453745,cid_5452160,"ROYAL THERMO 25","ROYAL THERMO 25",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",royal-thermo-25,,,,,,,,,0,,true
cid_5453794,cid_5452160,"TECE 34","TECE 34",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",tece-34,,,,,,,,,0,,true
cid_5452161,cid_5452153,"Фитинги AXIOpress: уголки","Фитинги AXIOpress: уголки",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-axiopress-,,,,,,,,,0,,true
cid_5453746,cid_5452161,"ROYAL THERMO 12","ROYAL THERMO 12",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",royal-thermo-12,,,,,,,,,0,,true
cid_5453760,cid_5452161,"TECE 33","TECE 33",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",tece-33,,,,,,,,,0,,true
cid_5452162,cid_5452153,"Фитинги AXIOpress: шаровые краны с запрессовкой","Фитинги AXIOpress: шаровые краны с запрессовкой",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-axiopress-,,,,,,,,,0,,true
cid_5453747,cid_5452162,"ROYAL THERMO 4","ROYAL THERMO 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",royal-thermo-4,,,,,,,,,0,,true
cid_5452163,cid_5452153,"Фитинги ПНД: муфты","Фитинги ПНД: муфты",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453748,cid_5452163,"ДЖИЛЕКС 14","ДЖИЛЕКС 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-14,,,,,,,,,0,,true
cid_5452164,cid_5452153,"Фитинги ПНД: отводы","Фитинги ПНД: отводы",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452165,cid_5452153,"Фитинги ПНД: тройники","Фитинги ПНД: тройники",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452166,cid_5452153,"Крепеж для труб","Крепеж для труб",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452167,cid_5452143,"Фитинги резьбовые","Фитинги резьбовые",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452168,cid_5452143,"Шаровые краны","Шаровые краны",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452169,cid_5452168,"Для воды","Для воды",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452170,cid_5452168,"Для подключения бытовых приборов","Для подключения бытовых приборов",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452171,cid_5452143,"Вентили для радиаторов","Вентили для радиаторов",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452172,cid_5452171,Радиаторные,Радиаторные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452173,cid_5452171,Термостатические,Термостатические,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452174,cid_5452143,"Клапаны обратные и фильтры косые","Клапаны обратные и фильтры косые",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452175,cid_5452174,"Клапаны обратные","Клапаны обратные",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452176,cid_5452174,"Фильтры косые","Фильтры косые",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452177,cid_5452143,"Узлы и коллекторы","Узлы и коллекторы",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5452178,cid_5452177,Коллекторы,Коллекторы,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453668,cid_5452143,"Шкафы коллекторные","Шкафы коллекторные",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453669,cid_5453668,Встроенные,Встроенные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453670,cid_5453668,Наружные,Наружные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453671,cid_5453668,"Наружные 180 мм","Наружные 180 мм",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-180-,,,,,,,,,0,,true
cid_5453672,cid_5457640,"Очистка воды","Очистка воды",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5453806,cid_5453672,"Системы очистки воды","Системы очистки воды",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5467933,cid_5453806,"ATOLL 25","ATOLL 25",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",atoll-25,,,,,,,,,0,,true
cid_5467956,cid_5453806,"HONEYWELL 20","HONEYWELL 20",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",honeywell-20,,,,,,,,,0,,true
cid_5467949,cid_5453672,"Обратный осмос","Обратный осмос",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5470351,cid_5467949,"ATOLL 6","ATOLL 6",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",atoll-6,,,,,,,,,0,,true
cid_5467953,cid_5453672,"Питьевые проточные с краном","Питьевые проточные с краном",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5473558,cid_5467953,"ATOLL 4","ATOLL 4",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",atoll-4,,,,,,,,,0,,true
cid_5467955,cid_5453672,"Проточные патронные","Проточные патронные",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_5491606,0,"Холодильное оборудование","Холодильное оборудование",true,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280867,cid_5491606,Агрегаты,Агрегаты,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280868,cid_6280867,"Агрегаты производства МОРЕНА","Агрегаты производства МОРЕНА",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280869,cid_6280867,"Однокомпрессорные агрегаты 2","Однокомпрессорные агрегаты 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_6280870,cid_6280867,"Моноблоки и сплит-системы 1","Моноблоки и сплит-системы 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-1,,,,,,,,,0,,true
cid_6280871,cid_6280867,"Запчасти и аксессуары","Запчасти и аксессуары",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280872,cid_5491606,Компрессоры,Компрессоры,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280873,cid_6280872,Герметичные,Герметичные,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280874,cid_6280873,"Поршневые 208","Поршневые 208",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-208,,,,,,,,,0,,true
cid_6280875,cid_6280873,"Спиральные 37","Спиральные 37",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-37,,,,,,,,,0,,true
cid_6280876,cid_6280873,"Ротационные 1","Ротационные 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-1,,,,,,,,,0,,true
cid_6280877,cid_6280872,"Полугерметичные 39","Полугерметичные 39",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-39,,,,,,,,,0,,true
cid_6280878,cid_6280872,Винтовые,Винтовые,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280879,cid_6280872,"Запчасти и аксессуары","Запчасти и аксессуары",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280880,cid_6280879,"Нагреватели картера 14","Нагреватели картера 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-14,,,,,,,,,0,,true
cid_6280881,cid_6280879,"Вентиляторы обдува","Вентиляторы обдува",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280882,cid_6280879,"Вентиля, прокладки и адаптеры Rotalock 45","Вентиля, прокладки и адаптеры Rotalock 45",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-rotalock-45,,,,,,,,,0,,true
cid_6280883,cid_6280879,"Запчасти для полугерметичных компрессоров 2","Запчасти для полугерметичных компрессоров 2",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-2,,,,,,,,,0,,true
cid_6280884,cid_6280879,"Прочее 33","Прочее 33",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-33,,,,,,,,,0,,true
cid_6280885,cid_5491606,Теплообменноеоборудование,Теплообменноеоборудование,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280886,cid_6280885,"Конденсаторы 14","Конденсаторы 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-14,,,,,,,,,0,,true
cid_6280887,cid_6280885,"Воздухоохладители 10","Воздухоохладители 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-10,,,,,,,,,0,,true
cid_6280888,cid_6280885,Теплообменники,Теплообменники,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280889,cid_6280885,"Запчасти и аксессуары 20","Запчасти и аксессуары 20",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-20,,,,,,,,,0,,true
cid_6280890,cid_5491606,Вентиляторы,Вентиляторы,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280891,cid_6280890,"Вентиляторы 25","Вентиляторы 25",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-25,,,,,,,,,0,,true
cid_6280892,cid_6280890,"Микродвигатели 8","Микродвигатели 8",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-8,,,,,,,,,0,,true
cid_6280893,cid_6280890,"Запчасти и аксессуары 12","Запчасти и аксессуары 12",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-12,,,,,,,,,0,,true
cid_6280894,cid_5491606,Емкостноеоборудование,Емкостноеоборудование,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280895,cid_6280894,"Ресиверы жидкостные","Ресиверы жидкостные",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280896,cid_6280895,"Вертикальные 21","Вертикальные 21",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-21,,,,,,,,,0,,true
cid_6280897,cid_6280895,"Горизонтальные 6","Горизонтальные 6",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-6,,,,,,,,,0,,true
cid_6280898,cid_6280894,"Ресиверы маслянные 10","Ресиверы маслянные 10",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-10,,,,,,,,,0,,true
cid_6280899,cid_6280894,"Маслоотделители 15","Маслоотделители 15",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-15,,,,,,,,,0,,true
cid_6280900,cid_6280894,"Отделители жидкости 26","Отделители жидкости 26",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-26,,,,,,,,,0,,true
cid_6280901,cid_5491606,"Хладагенты и масла","Хладагенты и масла",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280902,cid_6280901,Хладагенты,Хладагенты,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280903,cid_6280902,"Хладон/фреон 17","Хладон/фреон 17",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-17,,,,,,,,,0,,true
cid_6280904,cid_6280902,"Тара 1","Тара 1",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-1,,,,,,,,,0,,true
cid_6280905,cid_6280901,"Масла 38","Масла 38",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-38,,,,,,,,,0,,true
cid_6280906,cid_5491606,"Труба медная и теплоизоляция","Труба медная и теплоизоляция",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280907,cid_6280906,"Труба медная","Труба медная",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280908,cid_6280907,"Труба 36","Труба 36",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-36,,,,,,,,,0,,true
cid_6280909,cid_6280907,"Фитинги 218","Фитинги 218",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-218,,,,,,,,,0,,true
cid_6280910,cid_6280906,Теплоизоляция,Теплоизоляция,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280911,cid_6280910,"Energoflex 21","Energoflex 21",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",energoflex-21,,,,,,,,,0,,true
cid_6280912,cid_6280910,"Kaiflex 52","Kaiflex 52",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",kaiflex-52,,,,,,,,,0,,true
cid_6280913,cid_6280910,"Аксессуары для теплоизоляции 12","Аксессуары для теплоизоляции 12",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-12,,,,,,,,,0,,true
cid_6280914,cid_5491606,Автоматика,Автоматика,false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280915,cid_6280914,"Линейная автоматика","Линейная автоматика",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
cid_6280916,cid_6280915,"Терморегулирующие вентили 151","Терморегулирующие вентили 151",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-151,,,,,,,,,0,,true
cid_6280917,cid_6280915,"Электронные расширительные вентили 29","Электронные расширительные вентили 29",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-29,,,,,,,,,0,,true
cid_6280918,cid_6280915,"Соленоидные вентили 57","Соленоидные вентили 57",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-57,,,,,,,,,0,,true
cid_6280919,cid_6280915,"Регуляторы давления и температуры 16","Регуляторы давления и температуры 16",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-16,,,,,,,,,0,,true
cid_6280920,cid_6280915,"Регуляторы уровня масла 7","Регуляторы уровня масла 7",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-7,,,,,,,,,0,,true
cid_6280921,cid_6280915,"Реле давления 16","Реле давления 16",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-16,,,,,,,,,0,,true
cid_6280922,cid_6280915,"Реле температуры и термостаты 5","Реле температуры и термостаты 5",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-5,,,,,,,,,0,,true
cid_6280923,cid_6280915,"Фильтры-осушители 144","Фильтры-осушители 144",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-144,,,,,,,,,0,,true
cid_6280924,cid_6280915,"Антикислотные фильтры 19","Антикислотные фильтры 19",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-19,,,,,,,,,0,,true
cid_6280925,cid_6280915,"Разборные фильтры 14","Разборные фильтры 14",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-14,,,,,,,,,0,,true
cid_6280926,cid_6280915,"Сердечники для разборных фильтров 22","Сердечники для разборных фильтров 22",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-22,,,,,,,,,0,,true
cid_6280927,cid_6280915,"Маслянные фильтры 13","Маслянные фильтры 13",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-13,,,,,,,,,0,,true
cid_6280928,cid_6280915,"Смотровые стекла 43","Смотровые стекла 43",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-43,,,,,,,,,0,,true
cid_6280929,cid_6280915,"Шаровые вентили 91","Шаровые вентили 91",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-91,,,,,,,,,0,,true
cid_6280930,cid_6280915,"Обратные клапаны 37","Обратные клапаны 37",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-37,,,,,,,,,0,,true
cid_6280931,cid_6280915,"Вентили четырехходовые 29","Вентили четырехходовые 29",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-29,,,,,,,,,0,,true
cid_6280932,cid_6280915,"Запчасти и аксессуары 40","Запчасти и аксессуары 40",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-40,,,,,,,,,0,,true
cid_6280933,cid_6280914,"Электронные устройства","Электронные устройства",false,1,0,,"2019-01-21 13:05:56","2019-01-21 13:05:56",-,,,,,,,,,0,,true
